Year,Date submitted,Political subdivision,Resident rate,Non-Resident Rate,Code,Code type
2024,12/14/2023,City of College Station,1200,1200,A0429,CPT
2024,12/14/2023,City of College Station,130,130,A0422,Oxygen
2024,12/14/2023,City of College Station,1400,1400,A0426,CPT
2024,12/14/2023,City of College Station,1400,1400,A0427,CPT
2024,12/14/2023,City of College Station,1650,1650,A0433,CPT
2024,12/14/2023,City of College Station,1700,1700,A0434,CPT
2024,12/14/2023,City of College Station,19,19,A0425,CPT
2024,12/14/2023,City of College Station,200,200,A0382,Basic life support disposables
2024,12/14/2023,City of College Station,400,400,A0398,Advanced life support disposables
2024,12/14/2023,City of Fredericksburg Fire EMS,1050,1050,A0427,CPT
2024,12/14/2023,City of Fredericksburg Fire EMS,120,120,A0422,Oxygen
2024,12/14/2023,City of Fredericksburg Fire EMS,1300,1300,A0433,CPT
2024,12/14/2023,City of Fredericksburg Fire EMS,150,150,A0998,Treatment No Transport
2024,12/14/2023,City of Fredericksburg Fire EMS,18.5,18.5,A0425,CPT
2024,12/14/2023,City of Fredericksburg Fire EMS,250,250,A0382,BLS Disposables
2024,12/14/2023,City of Fredericksburg Fire EMS,450,450,A0398,ALS Disposables
2024,12/14/2023,City of Fredericksburg Fire EMS,900,900,A0428,CPT
2024,12/14/2023,City of Fredericksburg Fire EMS,950,950,A0426,CPT
2024,12/14/2023,City of Fredericksburg Fire EMS,950,950,A0429,CPT
2024,12/14/2023,City of Friona EMS,1000,1000,A0428,CPT
2024,12/14/2023,City of Friona EMS,1100,1100,A0429,CPT
2024,12/14/2023,City of Friona EMS,1200,1200,A0426,CPT
2024,12/14/2023,City of Friona EMS,125,125,A0422,Oxygen
2024,12/14/2023,City of Friona EMS,1300,1300,A0427,CPT
2024,12/14/2023,City of Friona EMS,1300,1300,A0433,CPT
2024,12/14/2023,City of Friona EMS,24,24,A0425,CPT
2024,12/14/2023,City of Friona EMS,350,350,A0382,BLS Disposable
2024,12/14/2023,City of Friona EMS,400,400,A0398,ALS Disposable
2024,12/14/2023,City of Granite Shoals,125,125,A0422,HCPCS
2024,12/14/2023,City of Granite Shoals,1375,1375,A0428,CPT
2024,12/14/2023,City of Granite Shoals,1375,1375,A0429,CPT
2024,12/14/2023,City of Granite Shoals,1700,1700,A0426,CPT
2024,12/14/2023,City of Granite Shoals,1700,1700,A0427,CPT
2024,12/14/2023,City of Granite Shoals,1750,1750,A0433,CPT
2024,12/14/2023,City of Granite Shoals,22,22,A0425,CPT
2024,12/14/2023,City of Granite Shoals,250,250,A0998,HCPCS
2024,12/14/2023,City of Granite Shoals,375,375,A0382,HCPCS
2024,12/14/2023,City of Granite Shoals,425,425,A0398,HCPCS
2024,12/14/2023,City of Hewitt,1370,1370,A0426,CPT
2024,12/14/2023,City of Hewitt,1370,1370,A0427,CPT
2024,12/14/2023,City of Hewitt,1370,1370,A0429,CPT
2024,12/14/2023,City of Hewitt,1670,1670,A0433,CPT
2024,12/14/2023,City of Hewitt,1770,1770,A0434,CPT
2024,12/14/2023,City of Hewitt,18.94,18.94,A0425,CPT
2024,12/14/2023,City of Hewitt,980,980,A0428,CPT
2024,12/14/2023,City of Highland Haven,125,125,A0422,HCPCS
2024,12/14/2023,City of Highland Haven,1375,1375,A0428,CPT
2024,12/14/2023,City of Highland Haven,1375,1375,A0429,CPT
2024,12/14/2023,City of Highland Haven,1700,1700,A0426,CPT
2024,12/14/2023,City of Highland Haven,1700,1700,A0427,CPT
2024,12/14/2023,City of Highland Haven,1750,1750,A0433,CPT
2024,12/14/2023,City of Highland Haven,22,22,A0425,CPT
2024,12/14/2023,City of Highland Haven,250,250,A0998,HCPCS
2024,12/14/2023,City of Highland Haven,375,375,A0382,HCPCS
2024,12/14/2023,City of Highland Haven,425,425,A0398,HCPCS
2024,12/14/2023,City of La Joya,1400,1400,A0428,CPT
2024,12/14/2023,City of La Joya,1400,1400,A0429,CPT
2024,12/14/2023,City of La Joya,150,150,A0998,Treatment No Transport
2024,12/14/2023,City of La Joya,1600,1600,A0426,CPT
2024,12/14/2023,City of La Joya,1600,1600,A0427,CPT
2024,12/14/2023,City of La Joya,1800,1800,A0433,CPT
2024,12/14/2023,City of La Joya,1800,1800,A0434,CPT
2024,12/14/2023,City of La Joya,24,24,A0425,CPT
2024,12/14/2023,City of La Joya,350,350,A0382,BLS Disposables
2024,12/14/2023,City of La Joya,450,450,A0398,ALS Disposables
2024,12/14/2023,City of Lacy Lakeview,1370,1370,A0426,CPT
2024,12/14/2023,City of Lacy Lakeview,1370,1370,A0427,CPT
2024,12/14/2023,City of Lacy Lakeview,1370,1370,A0429,CPT
2024,12/14/2023,City of Lacy Lakeview,1670,1670,A0433,CPT
2024,12/14/2023,City of Lacy Lakeview,1770,1770,A0434,CPT
2024,12/14/2023,City of Lacy Lakeview,18.94,18.94,A0425,CPT
2024,12/14/2023,City of Lacy Lakeview,980,980,A0428,CPT
2024,12/14/2023,City of Leon Valley,1050,1050,A0434,CPT
2024,12/14/2023,City of Leon Valley,125,125,A0422,Oxygen
2024,12/14/2023,City of Leon Valley,150,200,A0998,Treatment No Transport
2024,12/14/2023,City of Leon Valley,18,18,A0425,CPT
2024,12/14/2023,City of Leon Valley,250,250,A0382,BLS Disposables
2024,12/14/2023,City of Leon Valley,375,375,A0384,Disposable supplies: defibrillation ALS and BLS
2024,12/14/2023,City of Leon Valley,375,375,A0392,Disposable supplies: defibrillation ALS
2024,12/14/2023,City of Leon Valley,375,375,A0394,ALS Special Disposable Supplies :IV Drug Therapy
2024,12/14/2023,City of Leon Valley,375,375,A0396,ALS Disposable Supplies : Endotracheal Intubation
2024,12/14/2023,City of Leon Valley,375,375,A0398,ALS Disposables
2024,12/14/2023,City of Leon Valley,900,1000,A0428,CPT
2024,12/14/2023,City of Leon Valley,900,1000,A0429,CPT
2024,12/14/2023,City of Leon Valley,950,1050,A0426,CPT
2024,12/14/2023,City of Leon Valley,950,1050,A0427,CPT
2024,12/14/2023,City of Leon Valley,950,1050,A0433,CPT
2024,12/14/2023,City of Murphy,100,100,A0422,O2-
2024,12/14/2023,City of Murphy,125,125,A0998,TNT
2024,12/14/2023,City of Murphy,14,14,A0425,CPT
2024,12/14/2023,City of Murphy,200,200,A0382,BLS Disp
2024,12/14/2023,City of Murphy,250,250,A0398,ALS Disp
2024,12/14/2023,City of Murphy,600,690,A0433,CPT
2024,12/14/2023,City of Murphy,600,690,A0434,CPT
2024,12/14/2023,City of Murphy,700,800,A0427,CPT
2024,12/14/2023,City of Murphy,700,800,A0429,CPT
2024,12/14/2023,City of Port Aransas,1000,1000,A0428,CPT
2024,12/14/2023,City of Port Aransas,1000,1000,A0429,CPT
2024,12/14/2023,City of Port Aransas,125,125,A0422,Oxygen
2024,12/14/2023,City of Port Aransas,1400,1400,A0426,CPT
2024,12/14/2023,City of Port Aransas,1400,1400,A0427,CPT
2024,12/14/2023,City of Port Aransas,15,15,A0425,CPT
2024,12/14/2023,City of Port Aransas,1600,1600,A0433,CPT
2024,12/14/2023,City of Port Aransas,1600,1600,A0434,CPT
2024,12/14/2023,City of Port Aransas,200,200,A0998,TNT- Treatment no Transport
2024,12/14/2023,City of Port Aransas,240,240,A0382,BLS disposables
2024,12/14/2023,City of Port Aransas,320,320,A0384,Dispoable supplies: defibrillation ALS and BLS
2024,12/14/2023,City of Port Aransas,320,320,A0392,Disposable supplies: defibrillation ALS
2024,12/14/2023,City of Port Aransas,320,320,A0394,ALS Disposable supplies: IV Drug Therapy
2024,12/14/2023,City of Port Aransas,320,320,A0396,ALS Disposable supplies: Endotracheal Intubation
2024,12/14/2023,City of Port Aransas,320,320,A0398,ALS Disposables
2024,12/14/2023,City of Port Aransas,50,50,A0999,office call
2024,12/14/2023,City of Roanoke,1400,1400,A0429,CPT
2024,12/14/2023,City of Roanoke,150,150,A0422,Oxygen
2024,12/14/2023,City of Roanoke,1600,1600,A0426,CPT
2024,12/14/2023,City of Roanoke,1800,1800,A0427,CPT
2024,12/14/2023,City of Roanoke,24,24,A0425,CPT
2024,12/14/2023,City of Roanoke,300,300,A0382,Basic Life Support Disposables
2024,12/14/2023,City of Roanoke,400,400,A0398,Advanced Life Support Disposables
2024,12/14/2023,City of Robinson,1370,1370,A0426,CPT
2024,12/14/2023,City of Robinson,1370,1370,A0427,CPT
2024,12/14/2023,City of Robinson,1370,1370,A0429,CPT
2024,12/14/2023,City of Robinson,1670,1670,A0433,CPT
2024,12/14/2023,City of Robinson,1770,1770,A0434,CPT
2024,12/14/2023,City of Robinson,18.94,18.94,A0425,CPT
2024,12/14/2023,City of Robinson,980,980,A0428,CPT
2024,12/14/2023,City of Rowlett,0,0,A0382,BLS Disposables
2024,12/14/2023,City of Rowlett,0,0,A0398,ALS Disposables
2024,12/14/2023,City of Rowlett,100,100,A0998,Treatment No Transport
2024,12/14/2023,City of Rowlett,15,15,A0425,CPT
2024,12/14/2023,City of Rowlett,60,60,A0422,Oxygen
2024,12/14/2023,City of Rowlett,700,800,A0428,CPT
2024,12/14/2023,City of Rowlett,700,800,A0429,CPT
2024,12/14/2023,City of Rowlett,750,850,A0426,CPT
2024,12/14/2023,City of Rowlett,750,850,A0427,CPT
2024,12/14/2023,City of Rowlett,800,900,A0433,CPT
2024,12/14/2023,City of Rowlett,900,900,A0434,CPT
2024,12/14/2023,City of Stamford,100,100,A0998,HCPCS
2024,12/14/2023,City of Stamford,1400,1400,A0428,CPT
2024,12/14/2023,City of Stamford,1400,1400,A0429,CPT
2024,12/14/2023,City of Stamford,150,150,A0422,HCPCS
2024,12/14/2023,City of Stamford,1600,1600,A0426,CPT
2024,12/14/2023,City of Stamford,1600,1600,A0427,CPT
2024,12/14/2023,City of Stamford,1800,1800,A0433,CPT
2024,12/14/2023,City of Stamford,2000,2000,A0434,CPT
2024,12/14/2023,City of Stamford,25,25,A0425,CPT
2024,12/14/2023,City of Stamford,250,250,A0382,HCPCS
2024,12/14/2023,City of Stamford,400,400,A0398,HCPCS
2024,12/14/2023,City of Waco,1370,1370,A0426,CPT
2024,12/14/2023,City of Waco,1370,1370,A0427,CPT
2024,12/14/2023,City of Waco,1370,1370,A0429,CPT
2024,12/14/2023,City of Waco,1670,1670,A0433,CPT
2024,12/14/2023,City of Waco,1770,1770,A0434,CPT
2024,12/14/2023,City of Waco,18.94,18.94,A0425,CPT
2024,12/14/2023,City of Waco,980,980,A0428,CPT
2024,12/14/2023,City of Woodway,1370,1370,A0426,CPT
2024,12/14/2023,City of Woodway,1370,1370,A0427,CPT
2024,12/14/2023,City of Woodway,1370,1370,A0429,CPT
2024,12/14/2023,City of Woodway,1670,1670,A0433,CPT
2024,12/14/2023,City of Woodway,1770,1770,A0434,CPT
2024,12/14/2023,City of Woodway,18.94,18.94,A0425,CPT
2024,12/14/2023,City of Woodway,980,980,A0428,CPT
2024,12/14/2023,Comal County ESD No. 2,1200,1200,A0433,CPT
2024,12/14/2023,Comal County ESD No. 2,15,15,A0425,CPT
2024,12/14/2023,Comal County ESD No. 2,850,950,A0428,CPT
2024,12/14/2023,Comal County ESD No. 2,850,950,A0429,CPT
2024,12/14/2023,Comal County ESD No. 2,950,1050,A0426,CPT
2024,12/14/2023,Comal County ESD No. 2,950,1050,A0427,CPT
2024,12/14/2023,Coppell,125,125,AO422,Oxygen
2024,12/14/2023,Coppell,1400,1400,A0429,CPT
2024,12/14/2023,Coppell,1600,1600,A0427,CPT
2024,12/14/2023,Coppell,1750,1750,A0433,CPT
2024,12/14/2023,Coppell,24,24,A0425,CPT
2024,12/14/2023,Coppell,350,350,A0382,Basic Life Support Disposable
2024,12/14/2023,Coppell,400,400,A0398,Advanced Life Support Disposable
2024,12/14/2023,Cuero Regional Hospital EMS,1274,1274,A0428,CPT
2024,12/14/2023,Cuero Regional Hospital EMS,1298,1298,A0429,CPT
2024,12/14/2023,Cuero Regional Hospital EMS,1592,1592,A0426,CPT
2024,12/14/2023,Cuero Regional Hospital EMS,1623,1623,A0427,CPT
2024,12/14/2023,Cuero Regional Hospital EMS,1731,1731,A0433,CPT
2024,12/14/2023,Cuero Regional Hospital EMS,19,19,A0425,CPT
2024,12/14/2023,Cuero Regional Hospital EMS,1947,1947,A0434,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,119,119,A0422,*02
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,1327.17,1327.17,A0382,BLS-Non
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,1327.17,1327.17,A0428,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,1702.77,1702.77,A0426,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,175,175,A0998,TNT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,1843.57,1843.57,A0429,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,2219.17,2219.17,A0427,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,2311.56,2311.56,A0434,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,2349.1,2349.1,A0433,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,24,24,A0425,CPT
2024,12/14/2023,Eagle Mountain Volunteer Fire Department,310.5,310.5,A0398,ALS Disp
2024,12/14/2023,Glenn Heights,1050,1125,A0427,CPT
2024,12/14/2023,Glenn Heights,1200,1275,A0433,CPT
2024,12/14/2023,Glenn Heights,125,125,A0422,Oxygen
2024,12/14/2023,Glenn Heights,15,15,A0425,CPT
2024,12/14/2023,Glenn Heights,175,175,A0998,"Treatment, No Transport"
2024,12/14/2023,Glenn Heights,225,225,A0382,Basic Life Support Disposables
2024,12/14/2023,Glenn Heights,350,350,A0398,Advanced Life Support Disposables
2024,12/14/2023,Glenn Heights,850,925,A0429,CPT
2024,12/14/2023,Glenn Heights,900,900,A0434,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,1.8,1.8,J3490,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,12,12,J7644,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,15,15,A0394,HPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,1750,1750,A0428,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,1750,1750,A0429,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,198,198,A0424,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,20,20,A0398,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,2000,2000,A0426,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,2000,2000,A0427,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,22,22,J0282,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,24,24,J7614,HPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,24.5,24.5,J7051,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,2400,2400,A0433,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,25,25,A0425,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,27.45,27.45,J7030,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,28.5,28.5,J7613,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,2900,2900,A0434,CPT
2024,12/14/2023,Gonzales County Emergency Services District #1,30,30,J1940,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,31.85,31.85,J0460,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,32.4,32.4,A0999,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,324,324,A0396,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,34.95,34.95,J3105,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,394.5,394.5,J1610,GCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,4.5,4.5,A0382,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,40,40,J0171,HCPS
2024,12/14/2023,Gonzales County Emergency Services District #1,40,40,J2250,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,53.35,53.35,J3475,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,54,54,J2930,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,59.92,59.92,J1885,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,60,60,J0153,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,72.47,72.47,J3010,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,74.89,74.89,J2405,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,75,75,J0382,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,86.2,86.2,J7060,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,95,95,A0998,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,96,96,A0384,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,96,96,A0422,HCPCS
2024,12/14/2023,Gonzales County Emergency Services District #1,99.24,99.24,J7120,HPCS
2024,12/14/2023,Jeff Davis County,105.47,105.47,A0422,HCPCS
2024,12/14/2023,Jeff Davis County,114.41,114.41,A0394,HCPCS
2024,12/14/2023,Jeff Davis County,115,115,93000,CPT
2024,12/14/2023,Jeff Davis County,1232.42,1232.42,A0433,CPT
2024,12/14/2023,Jeff Davis County,130.02,130.02,A0382,HCPCS
2024,12/14/2023,Jeff Davis County,144,144,A0999,HCPCS
2024,12/14/2023,Jeff Davis County,1456.49,1456.49,A0434,CPT
2024,12/14/2023,Jeff Davis County,150,150,A0384,HCPCS
2024,12/14/2023,Jeff Davis County,150,150,A0392,HCPCS
2024,12/14/2023,Jeff Davis County,18.23,18.23,A0425,CPT
2024,12/14/2023,Jeff Davis County,295.55,295.55,A0398,HCPCS
2024,12/14/2023,Jeff Davis County,321.5,321.5,A0396,HCPCS
2024,12/14/2023,Jeff Davis County,448.16,448.16,A0428,CPT
2024,12/14/2023,Jeff Davis County,581.19,581.19,A0426,CPT
2024,12/14/2023,Jeff Davis County,717.05,717.05,A0429,CPT
2024,12/14/2023,Jeff Davis County,851.49,851.49,A0427,CPT
2024,12/14/2023,Llano County ESD 1,125,125,A0422,HCPCS
2024,12/14/2023,Llano County ESD 1,1375,1375,A0428,CPT
2024,12/14/2023,Llano County ESD 1,1375,1375,A0429,CPT
2024,12/14/2023,Llano County ESD 1,1700,1700,A0426,CPT
2024,12/14/2023,Llano County ESD 1,1700,1700,A0427,CPT
2024,12/14/2023,Llano County ESD 1,1750,1750,A0433,CPT
2024,12/14/2023,Llano County ESD 1,22,22,A0425,CPT
2024,12/14/2023,Llano County ESD 1,250,250,A0998,HCPCS
2024,12/14/2023,Llano County ESD 1,375,375,A0382,HCPCS
2024,12/14/2023,Llano County ESD 1,425,425,A0398,HCPCS
2024,12/14/2023,Nueces County Emergency Services District #1,1000,1000,A0426,CPT
2024,12/14/2023,Nueces County Emergency Services District #1,1000,1000,A0427,CPT
2024,12/14/2023,Nueces County Emergency Services District #1,1200,1200,A0433,CPT
2024,12/14/2023,Nueces County Emergency Services District #1,125,125,A0422,Oxygen
2024,12/14/2023,Nueces County Emergency Services District #1,125,125,A0998,Treatment No Transport
2024,12/14/2023,Nueces County Emergency Services District #1,15,15,A0425,CPT
2024,12/14/2023,Nueces County Emergency Services District #1,250,250,A0382,BLS Disposables
2024,12/14/2023,Nueces County Emergency Services District #1,350,350,A0384,Disposable supplies: defibrillation ALS and BLS
2024,12/14/2023,Nueces County Emergency Services District #1,350,350,A0392,Disposable supplies: defibrillation ALS
2024,12/14/2023,Nueces County Emergency Services District #1,350,350,A0394,ALS Special Disposable Supplies :IV Drug Therapy
2024,12/14/2023,Nueces County Emergency Services District #1,350,350,A0396,ALS Disposable Supplies : Endotracheal Intubation
2024,12/14/2023,Nueces County Emergency Services District #1,350,350,A0398,ALS Disposables
2024,12/14/2023,Nueces County Emergency Services District #1,800,800,A0428,CPT
2024,12/14/2023,Nueces County Emergency Services District #1,800,800,A0429,CPT
2024,12/14/2023,Richland Hills,1450,1450,A0428,CPT
2024,12/14/2023,Richland Hills,1450,1450,A0429,CPT
2024,12/14/2023,Richland Hills,150,150,A0398,CPT
2024,12/14/2023,Richland Hills,16,16,A0425,CPT
2024,12/14/2023,Richland Hills,160,160,A0426,CPT
2024,12/14/2023,Richland Hills,1600,1600,A0427,CPT
2024,12/14/2023,Richland Hills,1700,1700,A0433,CPT
2024,12/14/2023,Richland Hills,175,175,A0998,CPT
2024,12/14/2023,Richland Hills,1875,1875,A0434,CPT
2024,12/14/2023,Richland Hills,192,192,A0422,CPT
2024,12/14/2023,Richland Hills,45,45,A0420,CPT
2024,12/14/2023,Richland Hills,75,75,A0382,CPT
2024,12/14/2023,Richland Hills,75,75,A0424,CPT
2024,12/14/2023,San Angelo Fire Department,1365,1465,A0429,CPT
2024,12/14/2023,San Angelo Fire Department,1621,1721,A0427,CPT
2024,12/14/2023,San Angelo Fire Department,22,22,A0425,CPT
2024,12/14/2023,San Angelo Fire Department,2347,2447,A0433,CPT
2024,12/14/2023,San Angelo Fire Department,853,953,A0428,CPT
2024,12/14/2023,San Angelo Fire Department,950,1050,A0426,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,1200,1200,A0428,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,1200,1200,A0429,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,140,140,A0422,Oxygen
2024,12/14/2023,Tri County Emergency Medical Services Inc,1600,1600,A0426,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,1600,1600,A0427,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,1800,1800,A0433,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,200,200,A0998,Treatment No Transport
2024,12/14/2023,Tri County Emergency Medical Services Inc,2000,2000,A0434,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,24,24,A0425,CPT
2024,12/14/2023,Tri County Emergency Medical Services Inc,287.5,287.5,A0392,Disposable supplies: defibrillation ALS
2024,12/14/2023,Tri County Emergency Medical Services Inc,287.5,287.5,A0394,ALS Special Disposable Supplies :IV Drug Therapy
2024,12/14/2023,Tri County Emergency Medical Services Inc,287.5,287.5,A0396,ALS Disposable Supplies : Endotracheal Intubation
2024,12/14/2023,Tri County Emergency Medical Services Inc,287.5,287.5,a0384,Disposable supplies: defibrillation ALS and BLS
2024,12/14/2023,Tri County Emergency Medical Services Inc,300,300,A0382,BLS Disposables
2024,12/14/2023,Tri County Emergency Medical Services Inc,400,400,A0398,ALS Disposables
2024,12/14/2023,Unincorporated Burnet County,125,125,A0422,HCPCS
2024,12/14/2023,Unincorporated Burnet County,1375,1375,A0428,CPT
